Posted On,BHK,Size,Bathroom,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Level,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2022-04-30,2,600.0,2,True,False,1,3.0,False,True,True,False,False,False,False,True,False
2022-05-15,1,250.0,1,True,False,0,3.0,False,True,False,True,False,False,False,True,False
2022-06-12,2,649.0,2,True,False,4,22.0,True,False,False,False,False,False,True,False,False
2022-05-23,3,1000.0,2,True,False,2,5.0,False,True,False,True,False,False,False,True,False
2022-06-14,2,650.0,2,False,True,1,2.0,False,True,True,False,False,False,False,True,False
2022-06-25,2,800.0,2,True,False,5,8.0,True,False,False,False,False,False,True,True,False
2022-06-16,1,450.0,1,True,False,4,4.0,True,False,False,False,False,False,False,True,False
2022-07-04,4,2700.0,3,True,False,2,3.0,True,False,False,True,False,False,False,True,False
2022-06-05,2,1800.0,2,True,False,12,19.0,False,True,True,False,False,False,False,True,False
2022-07-06,2,700.0,1,True,False,0,3.0,False,True,True,False,False,False,False,True,False
2022-06-16,4,1432.0,3,False,True,12,20.0,True,False,False,False,False,False,True,True,False
2022-05-16,2,130.0,2,False,True,1,1.0,True,False,False,False,True,False,False,True,False
2022-04-28,1,570.0,1,False,True,0,3.0,True,False,False,False,False,False,True,True,False
2022-05-31,2,722.0,2,False,True,4,7.0,True,False,False,False,False,False,True,True,False
2022-05-24,2,600.0,1,False,True,0,4.0,False,True,False,False,False,True,False,True,False
2022-06-22,2,700.0,1,False,True,1,2.0,False,True,True,False,False,False,False,True,False
2022-06-22,2,700.0,2,True,False,0,8.0,True,False,False,False,False,False,True,False,False
2022-06-30,2,445.0,2,False,True,4,4.0,True,False,False,True,False,False,False,True,False
2022-07-06,2,1000.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-06-25,2,1050.0,2,False,True,4,5.0,True,False,False,False,True,False,False,False,False
2022-04-29,3,950.0,2,False,True,0,3.0,False,True,False,True,False,False,False,True,False
2022-05-01,2,1000.0,2,True,False,1,2.0,True,False,True,False,False,False,False,False,True
2022-06-20,4,2500.0,4,True,False,12,13.0,True,False,False,False,False,False,True,True,False
2022-06-30,3,1100.0,3,False,True,15,16.0,True,False,False,False,False,False,True,False,False
2022-06-27,1,500.0,1,True,False,1,2.0,False,True,False,False,False,False,False,True,False
2022-05-12,2,1100.0,2,True,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-16,1,500.0,1,True,False,3,4.0,True,False,False,True,False,False,False,True,False
2022-06-23,2,400.0,1,True,False,1,3.0,True,False,False,False,False,True,False,True,False
2022-05-14,2,700.0,2,True,False,2,6.0,True,False,False,False,False,False,True,True,False
2022-05-04,3,1600.0,2,False,True,3,3.0,False,True,False,False,False,True,False,True,False
2022-07-03,2,700.0,2,True,False,1,1.0,True,False,False,False,False,True,False,False,False
2022-06-04,2,650.0,2,False,True,1,3.0,False,True,False,False,True,False,False,True,False
2022-05-16,2,1180.0,2,True,False,4,5.0,False,True,False,False,True,False,False,True,False
2022-06-29,3,1500.0,3,True,False,2,4.0,False,True,True,False,False,False,False,False,False
2022-07-06,3,1550.0,3,True,False,2,5.0,True,False,False,False,False,False,False,True,False
2022-06-07,1,450.0,1,False,True,1,2.0,True,False,False,False,False,True,False,True,False
2022-06-08,3,1600.0,5,True,False,18,23.0,False,True,False,False,False,False,True,True,False
2022-06-16,2,750.0,2,False,False,8,14.0,True,False,False,False,False,False,True,True,False
2022-06-14,4,2280.0,4,True,False,2,3.0,True,False,True,False,False,False,False,True,False
2022-06-14,2,1100.0,2,False,False,2,16.0,False,True,True,False,False,False,False,True,False
2022-05-20,2,400.0,1,True,False,3,3.0,True,False,False,False,False,True,False,False,False
2022-06-07,2,530.0,1,True,False,1,3.0,True,False,False,False,False,False,False,True,False
2022-04-30,1,1000.0,1,False,True,0,2.0,False,True,False,False,True,False,False,True,False
2022-05-16,2,1150.0,2,False,True,1,4.0,False,True,False,False,True,False,False,True,False
2022-06-11,4,2500.0,4,False,True,2,8.0,True,False,False,False,False,False,True,True,False
2022-04-29,3,900.0,2,False,True,3,4.0,False,True,False,True,False,False,False,True,False
2022-06-27,2,669.0,2,False,True,15,43.0,True,False,False,False,False,False,True,False,False
2022-06-28,1,750.0,1,False,True,1,1.0,False,True,True,False,False,False,False,True,False
2022-05-12,1,500.0,1,False,False,1,3.0,False,True,True,False,False,False,False,True,False
2022-05-31,3,1670.0,3,True,False,3,4.0,False,True,False,True,False,False,False,True,False
2022-05-04,1,350.0,1,True,False,3,3.0,False,True,False,False,False,False,False,True,False
2022-05-27,3,1800.0,3,False,True,1,4.0,True,False,False,False,False,False,False,False,False
2022-05-08,1,800.0,1,True,False,3,4.0,False,True,False,False,True,False,False,True,False
2022-05-12,2,400.0,3,False,True,0,2.0,False,True,False,False,True,False,False,True,False
2022-06-04,1,500.0,1,False,True,2,3.0,False,True,False,False,False,False,False,True,False
2022-05-20,2,600.0,2,True,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-24,1,450.0,1,False,True,0,2.0,False,True,False,False,False,True,False,False,True
2022-06-20,2,850.0,2,True,False,5,13.0,True,False,False,False,False,False,True,True,False
2022-06-07,1,400.0,1,False,True,1,1.0,True,False,False,False,False,True,False,True,False
2022-05-27,2,1100.0,2,False,True,1,2.0,False,True,False,False,False,False,False,True,False
2022-05-19,2,730.0,2,True,False,2,2.0,True,False,True,False,False,False,False,False,True
2022-06-04,2,1156.0,2,False,True,0,2.0,True,False,False,False,True,False,False,False,False
2022-05-16,3,1428.0,2,False,True,0,2.0,False,True,True,False,False,False,False,False,False
2022-05-24,4,400.0,4,False,True,0,4.0,True,False,False,True,False,False,False,True,False
2022-05-28,2,600.0,2,False,True,8,18.0,True,False,True,False,False,False,False,False,False
2022-06-14,2,900.0,2,False,True,1,2.0,False,True,True,False,False,False,False,True,False
2022-06-30,2,980.0,2,True,False,4,12.0,True,False,False,False,False,False,False,False,True
2022-06-04,1,600.0,1,False,False,4,4.0,True,False,False,True,False,False,False,False,False
2022-06-04,1,25.0,1,False,True,3,4.0,False,True,False,True,False,False,False,True,False
2022-06-13,4,1600.0,3,False,True,1,5.0,True,False,False,False,False,True,False,True,False
2022-07-08,2,1600.0,2,False,False,1,6.0,False,True,False,False,True,False,False,True,False
2022-05-24,2,700.0,1,True,False,0,2.0,False,True,False,False,False,True,False,True,False
2022-05-15,3,750.0,1,False,True,0,2.0,False,True,False,False,False,True,False,False,True
2022-05-28,3,1650.0,3,True,False,5,5.0,True,False,False,False,True,False,False,False,True
2022-07-07,3,1500.0,3,True,False,-1,2.0,False,True,False,False,True,False,False,True,False
2022-05-18,3,1600.0,3,True,False,1,5.0,False,True,False,False,True,False,False,True,False
2022-05-30,2,1424.0,2,True,False,2,2.0,False,True,True,False,False,False,False,True,False
2022-07-10,3,1444.0,3,True,False,11,14.0,False,True,True,False,False,False,False,False,False
2022-06-21,2,1492.0,2,True,False,4,31.0,False,True,False,False,True,False,False,True,False
2022-05-29,2,685.0,2,False,True,0,2.0,False,True,True,False,False,False,False,True,False
2022-07-02,1,300.0,1,False,True,1,3.0,True,False,False,False,False,True,False,False,False
2022-07-06,2,750.0,2,True,False,17,20.0,True,False,False,False,False,False,True,False,True
2022-07-07,2,1350.0,2,True,False,1,5.0,True,False,False,False,True,False,False,True,False
2022-06-14,3,1000.0,3,True,False,12,20.0,True,False,False,False,False,False,True,True,False
2022-06-10,2,900.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False
2022-07-09,1,450.0,1,False,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-07-04,2,700.0,2,False,True,1,2.0,False,True,False,False,False,False,False,True,False
2022-05-24,1,600.0,1,True,False,1,3.0,True,False,False,False,False,False,False,False,False
2022-06-30,3,1000.0,2,True,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-05-05,2,1000.0,2,True,False,3,4.0,False,True,False,False,False,False,False,True,False
2022-06-10,2,1200.0,2,False,True,0,3.0,False,True,False,False,False,True,False,True,False
2022-04-30,1,300.0,1,False,True,3,3.0,False,True,False,False,True,False,False,True,False
2022-05-12,2,950.0,2,False,True,0,4.0,False,True,False,False,True,False,False,True,False
2022-06-23,1,800.0,1,False,True,1,2.0,True,False,True,False,False,False,False,False,False
2022-05-07,2,750.0,2,False,True,1,1.0,False,True,True,False,False,False,False,True,False
2022-06-22,2,1130.0,2,True,False,2,4.0,False,True,False,False,False,False,False,True,False
2022-05-31,3,1270.0,2,False,False,1,,True,False,False,False,True,False,False,False,True
2022-07-09,3,950.0,3,False,True,17,25.0,True,False,False,False,False,False,True,True,False
2022-06-30,2,1050.0,2,True,False,5,5.0,True,False,False,False,False,False,False,True,False
2022-06-09,2,800.0,2,True,False,0,2.0,True,False,True,False,False,False,False,False,False
2022-07-02,3,1095.0,2,False,False,2,2.0,False,True,True,False,False,False,False,True,False
2022-06-18,2,590.0,1,False,True,1,2.0,False,True,True,False,False,False,False,True,False
2022-05-26,3,1200.0,3,False,True,1,4.0,False,True,False,False,False,True,False,True,False
2022-07-09,3,1650.0,4,False,False,8,27.0,True,False,False,False,False,False,True,False,False
2022-05-14,1,200.0,1,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-26,3,1800.0,3,True,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-07-10,3,1400.0,3,True,False,2,4.0,True,False,True,False,False,False,False,True,False
2022-06-23,2,500.0,1,True,False,3,4.0,True,False,False,False,False,True,False,True,False
2022-06-03,1,160.0,1,False,True,2,3.0,True,False,False,False,False,False,True,True,False
2022-06-02,3,2000.0,3,True,False,0,12.0,True,False,False,False,True,False,False,False,True
2022-04-29,2,470.0,2,False,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-07-07,2,900.0,2,True,False,0,4.0,True,False,False,True,False,False,False,True,False
2022-05-27,2,600.0,2,True,False,0,3.0,False,True,False,False,False,True,False,True,False
2022-06-14,2,950.0,2,True,False,1,1.0,True,False,True,False,False,False,False,False,True
2022-04-29,3,106.0,1,True,False,0,4.0,False,True,False,True,False,False,False,True,False
2022-06-10,2,600.0,2,False,True,0,3.0,True,False,False,False,False,False,False,False,False
2022-05-12,2,800.0,2,True,False,0,2.0,False,True,False,False,True,False,False,True,False
2022-06-11,2,280.0,1,False,True,1,3.0,False,True,False,False,False,True,False,False,False
2022-06-22,2,800.0,1,False,True,4,5.0,False,True,False,False,False,True,False,True,False
2022-06-22,2,1000.0,2,True,False,1,3.0,False,True,True,False,False,False,False,True,False
2022-07-06,2,950.0,2,False,True,1,1.0,True,False,True,False,False,False,False,False,False
2022-05-19,3,1650.0,3,True,False,2,14.0,False,True,True,False,False,False,False,False,True
2022-05-18,1,500.0,1,True,False,2,2.0,True,False,False,False,False,False,True,False,False
2022-06-15,2,756.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-07-09,2,800.0,2,True,False,7,22.0,True,False,False,False,False,False,True,True,False
2022-07-06,2,800.0,2,True,False,1,1.0,False,True,False,False,False,False,False,False,True
2022-05-12,2,900.0,2,True,False,2,4.0,False,True,False,False,True,False,False,True,False
2022-07-06,1,450.0,1,False,True,1,1.0,False,True,True,False,False,False,False,False,True
2022-05-23,2,600.0,1,False,True,1,3.0,False,True,False,False,False,False,False,True,False
2022-06-14,2,900.0,2,False,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-23,3,1200.0,3,False,False,14,18.0,True,False,False,False,False,False,True,False,True
2022-06-28,2,650.0,1,False,True,0,1.0,True,False,True,False,False,False,False,True,False
2022-06-16,1,300.0,1,False,False,1,3.0,True,False,False,True,False,False,False,False,False
2022-05-06,1,562.0,1,False,True,3,4.0,False,True,False,False,True,False,False,True,False
2022-05-10,3,1281.0,3,True,False,2,4.0,False,True,False,False,False,False,False,True,False
2022-06-20,1,200.0,1,False,True,1,4.0,True,False,False,True,False,False,False,False,False
2022-06-24,3,1200.0,1,False,True,0,3.0,False,True,False,False,False,True,False,True,False
2022-06-02,2,900.0,2,False,False,0,3.0,True,False,False,True,False,False,False,True,False
2022-07-08,2,700.0,1,True,False,1,2.0,True,False,False,False,False,False,False,False,True
2022-05-14,3,1500.0,3,True,False,4,5.0,False,True,False,False,True,False,False,True,False
2022-07-04,3,1350.0,2,True,False,2,5.0,True,False,False,False,False,False,False,True,False
2022-05-18,2,750.0,2,False,True,6,21.0,True,False,False,False,False,False,True,False,False
2022-05-10,2,800.0,1,False,False,0,3.0,False,True,False,False,False,True,False,True,False
2022-06-16,1,435.0,2,True,False,9,22.0,True,False,False,False,False,False,True,False,False
2022-07-06,2,1150.0,2,False,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-05-21,2,901.0,2,False,True,2,2.0,False,True,True,False,False,False,False,True,False
2022-05-15,2,200.0,2,False,False,2,2.0,True,False,False,False,False,False,False,True,False
2022-05-17,1,475.0,1,True,False,2,11.0,True,False,True,False,False,False,False,True,False
2022-06-20,1,480.0,1,False,False,2,3.0,False,True,False,False,False,False,False,True,False
2022-07-06,2,560.0,2,False,False,0,3.0,True,False,False,False,False,False,True,False,False
2022-06-25,3,1200.0,3,False,False,8,14.0,True,False,False,False,False,False,True,True,False
2022-05-16,2,1000.0,2,True,False,0,2.0,False,True,True,False,False,False,False,True,False
2022-07-06,2,850.0,2,False,True,1,3.0,False,True,True,False,False,False,False,True,False
2022-07-06,3,1700.0,3,True,False,3,4.0,True,False,False,False,False,False,False,True,False
2022-07-08,3,1150.0,3,True,False,1,2.0,True,False,True,False,False,False,False,True,False
2022-07-05,2,1200.0,2,False,False,4,8.0,False,True,False,False,True,False,False,True,False
2022-06-06,2,500.0,2,True,False,2,3.0,True,False,False,True,False,False,False,True,False
2022-06-29,2,630.0,1,True,False,0,1.0,True,False,False,False,False,True,False,True,False
2022-05-11,3,1100.0,3,False,True,12,24.0,True,False,False,False,False,False,True,True,False
2022-05-19,2,1000.0,2,True,False,3,4.0,False,True,False,False,False,False,False,True,False
2022-06-04,1,500.0,1,True,False,2,3.0,False,True,False,False,False,False,False,True,False
2022-06-07,3,965.0,2,True,False,0,2.0,False,True,True,False,False,False,False,True,False
2022-04-29,1,42.0,1,True,False,0,3.0,False,True,False,True,False,False,False,True,False
2022-06-10,3,1800.0,3,False,True,19,30.0,False,True,False,False,True,False,False,False,False
2022-06-17,2,800.0,2,True,False,1,2.0,True,False,True,False,False,False,False,True,False
2022-04-29,2,95.0,1,True,False,1,4.0,False,True,False,True,False,False,False,True,False
2022-05-30,2,1250.0,2,True,False,0,2.0,True,False,True,False,False,False,False,True,False
2022-05-19,1,750.0,1,False,True,0,3.0,False,True,False,False,False,False,False,True,False
2022-05-30,2,600.0,1,False,True,1,2.0,True,False,False,False,False,True,False,True,False
2022-05-19,2,1050.0,2,True,False,9,12.0,True,False,True,False,False,False,False,False,True
2022-05-19,2,600.0,1,False,False,0,3.0,False,True,False,False,False,False,False,False,False
2022-07-06,3,1700.0,3,False,False,1,4.0,True,False,False,True,False,False,False,False,False
2022-07-06,3,1225.0,3,True,False,9,18.0,True,False,True,False,False,False,False,True,False
2022-07-09,2,750.0,2,False,True,2,8.0,True,False,False,False,False,False,True,False,True
2022-05-30,1,600.0,1,True,False,2,4.0,True,False,False,False,False,False,False,True,False
2022-07-09,2,1100.0,2,True,False,2,4.0,False,True,False,False,True,False,False,True,False
2022-06-16,1,450.0,1,True,False,2,4.0,False,True,True,False,False,False,False,True,False
2022-06-28,2,750.0,2,True,False,3,7.0,False,True,False,False,False,False,True,True,False
2022-06-04,2,839.0,2,True,False,1,3.0,False,True,False,False,False,True,False,True,False
2022-06-30,3,125.0,2,False,True,1,4.0,False,True,False,True,False,False,False,False,False
2022-05-11,2,720.0,2,False,True,0,1.0,False,True,False,False,False,True,False,False,False
